Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-09-10,40750,150,0.37,40600,41250,40550,20705,844432300,5.00211E+11,12275111
2021-09-09,40600,-550,-1.34,41100,41600,40400,39643,1618776200,4.9837E+11,12275111
2021-09-08,41150,-900,-2.14,42550,42700,41050,38314,1583756000,5.05121E+11,12275111
2021-09-07,42050,-550,-1.29,42600,43000,42000,27168,1153170000,5.16168E+11,12275111
2021-09-06,42600,650,1.55,42000,44350,41800,51945,2235153900,5.2292E+11,12275111
2021-09-03,41950,-450,-1.06,42400,42500,41900,27048,1139032100,5.14941E+11,12275111
2021-09-02,42400,-700,-1.62,43100,43450,42400,29300,1249026600,5.20465E+11,12275111
2021-09-01,43100,1200,2.86,42200,43450,42000,61882,2652530900,5.29057E+11,12275111
2021-08-31,41900,-750,-1.76,42650,42650,41500,41861,1758404550,5.14327E+11,12275111
2021-08-30,42650,1450,3.52,41350,43050,41350,54977,2329209800,5.23533E+11,12275111
2021-08-27,41200,400,0.98,40600,41550,40200,31529,1295944450,5.05735E+11,12275111
2021-08-26,40800,-300,-0.73,41000,41800,40450,38543,1580219950,5.00825E+11,12275111
2021-08-25,41100,-800,-1.91,41950,42050,40600,50966,2095323300,5.04507E+11,12275111
2021-08-24,41900,1400,3.46,40600,42100,40600,35929,1498462600,5.14327E+11,12275111
2021-08-23,40500,450,1.12,40050,41100,39950,38325,1552341300,4.97142E+11,12275111
2021-08-20,40050,-1700,-4.07,41800,42250,40050,80397,3271993800,4.91618E+11,12275111
2021-08-19,41750,-1750,-4.02,43050,43650,41700,66909,2826742750,5.12486E+11,12275111
2021-08-18,43500,1100,2.59,41750,44150,41600,91883,3924871900,5.33967E+11,12275111
2021-08-17,42400,-1900,-4.29,43600,44200,42350,93857,4058184750,5.20465E+11,12275111
2021-08-13,44300,-1300,-2.85,45700,45700,43950,73369,3260184850,5.43787E+11,12275111
2021-08-12,45600,-150,-0.33,45800,46000,45300,30302,1379249000,5.59745E+11,12275111
2021-08-11,45750,-500,-1.08,46250,46600,45600,41609,1904864600,5.61586E+11,12275111
2021-08-10,46250,200,0.43,46700,46700,45300,78158,3606324300,5.67724E+11,12275111
2021-08-09,46050,700,1.54,45750,46700,45100,62455,2873464600,5.65269E+11,12275111
2021-08-06,45350,-450,-0.98,45800,45850,45300,49962,2269859650,5.56676E+11,12275111
2021-08-05,45800,-400,-0.87,45900,46500,45400,64738,2960686300,5.622E+11,12275111
2021-08-04,46200,200,0.43,46550,46600,45900,47003,2172079300,5.6711E+11,12275111
2021-08-03,46000,-1000,-2.13,46850,47000,45100,133070,6102590750,5.64655E+11,12275111
2021-08-02,47000,350,0.75,46550,48450,46550,154338,7339267000,5.7693E+11,12275111
2021-07-30,46650,-700,-1.48,47800,47850,46500,60915,2862467800,5.72634E+11,12275111
2021-07-29,47350,350,0.74,47050,47600,46150,97569,4586590000,5.81227E+11,12275111
2021-07-28,47000,-850,-1.78,47250,47750,46400,84646,3982328900,5.7693E+11,12275111
2021-07-27,47850,450,0.95,47450,48150,47000,74059,3512061200,5.87364E+11,12275111
2021-07-26,47400,-1600,-3.27,49250,49300,47100,177550,8534016500,5.8184E+11,12275111
2021-07-23,49000,800,1.66,48350,49000,47700,179045,8670620800,6.0148E+11,12275111
2021-07-22,48200,1500,3.21,47000,48450,47000,188857,9068977200,5.9166E+11,12275111
2021-07-21,46700,-350,-0.74,47650,47900,46700,87357,4123866800,5.73248E+11,12275111
2021-07-20,47050,-200,-0.42,46300,48100,46200,131801,6232321200,5.77544E+11,12275111
2021-07-19,47250,-300,-0.63,47700,48550,46500,135617,6457257900,5.79999E+11,12275111
2021-07-16,47550,550,1.17,47000,47850,46150,118744,5596854150,5.83682E+11,12275111
2021-07-15,47000,-400,-0.84,47400,47600,46500,104559,4907772750,5.7693E+11,12275111
2021-07-14,47400,-850,-1.76,47900,48350,47250,100739,4796564550,5.8184E+11,12275111
2021-07-13,48250,0,0,48650,48700,47300,161109,7716011000,5.92274E+11,12275111
2021-07-12,48250,2250,4.89,46200,48800,46200,396787,19112086750,5.92274E+11,12275111
2021-07-09,46000,-1150,-2.44,46550,46750,45300,118473,5441745200,5.64655E+11,12275111
2021-07-08,47150,500,1.07,46650,47800,45250,246918,11553744000,5.78771E+11,12275111
2021-07-07,46650,800,1.74,46100,47150,45300,191999,8964924350,5.72634E+11,12275111
2021-07-06,45850,1850,4.2,44100,46500,44100,269291,12333801650,5.62814E+11,12275111
2021-07-05,44000,-50,-0.11,44050,44400,43650,42569,1869041850,5.40105E+11,12275111
2021-07-02,44050,-350,-0.79,44600,44600,44000,44030,1947712150,5.40719E+11,12275111
2021-07-01,44400,0,0,44250,44700,44150,34608,1535144600,5.45015E+11,12275111
2021-06-30,44400,50,0.11,44250,44600,43850,44208,1951655700,5.45015E+11,12275111
2021-06-29,44350,250,0.57,43800,44750,43700,37555,1663574900,5.44401E+11,12275111
2021-06-28,44100,-1000,-2.22,45100,45100,44100,66925,2971568700,5.41332E+11,12275111
2021-06-25,45100,-850,-1.85,46250,46250,44950,93428,4231810000,5.53608E+11,12275111
2021-06-24,45950,0,0,46850,48100,45950,467024,22011996300,5.64041E+11,12275111
2021-06-23,45950,1500,3.37,44350,46200,43750,211394,9571022750,5.64041E+11,12275111
2021-06-22,44450,150,0.34,44900,44900,44100,55365,2463536800,5.45629E+11,12275111
2021-06-21,44300,0,0,43800,44450,43500,68446,3014160150,5.43787E+11,12275111
2021-06-18,44300,1300,3.02,43000,44750,42550,156674,6909558700,5.43787E+11,12275111
2021-06-17,43000,550,1.3,42600,43050,42200,34772,1485967950,5.2783E+11,12275111
2021-06-16,42450,-500,-1.16,42950,43150,42400,47483,2023690050,5.21078E+11,12275111
2021-06-15,42950,-200,-0.46,43000,43550,42750,35181,1514482550,5.27216E+11,12275111
2021-06-14,43150,-700,-1.6,44300,44850,42800,91273,3991900900,5.29671E+11,12275111
2021-06-11,43850,1950,4.65,41950,43850,41950,90421,3901731000,5.38264E+11,12275111
2021-06-10,41900,-300,-0.71,42250,42450,41400,92934,3880688600,5.14327E+11,12275111
2021-06-09,42200,-900,-2.09,43200,43550,42200,68204,2909468200,5.1801E+11,12275111
2021-06-08,43100,-200,-0.46,43100,44350,43100,52312,2284693100,5.29057E+11,12275111
2021-06-07,43300,-800,-1.81,44350,44350,43150,60130,2616393450,5.31512E+11,12275111
2021-06-04,44100,-900,-2,45500,45500,44050,70321,3126293150,5.41332E+11,12275111
2021-06-03,45000,-50,-0.11,45200,45300,44800,40841,1840451000,5.5238E+11,12275111
2021-06-02,45050,-750,-1.64,46200,46200,45000,69188,3131677900,5.52994E+11,12275111
