Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-08-12,3560,-15,-0.42,3575,3590,3510,509868,1811343305,1.3213E+11,37115267
2021-08-11,3575,-115,-3.12,3690,3700,3565,601400,2179326340,1.32687E+11,37115267
2021-08-10,3690,-40,-1.07,3750,3755,3685,503953,1872028900,1.36955E+11,37115267
2021-08-09,3730,-80,-2.1,3810,3810,3700,578641,2154660960,1.3844E+11,37115267
2021-08-06,3810,-70,-1.8,3870,3910,3785,533038,2040685515,1.41409E+11,37115267
2021-08-05,3880,10,0.26,3825,3910,3820,389751,1504340085,1.44007E+11,37115267
2021-08-04,3870,90,2.38,3820,3875,3780,383850,1476041970,1.43636E+11,37115267
2021-08-03,3780,-170,-4.3,3915,3930,3760,825774,3158388535,1.40296E+11,37115267
2021-08-02,3950,155,4.08,3900,4195,3890,3198481,12816903690,1.46605E+11,37115267
2021-07-30,3795,80,2.15,3740,3925,3690,1984667,7775388390,1.40852E+11,37115267
2021-07-29,3715,0,0,3705,3780,3685,446370,1661119640,1.37883E+11,37115267
2021-07-28,3715,-120,-3.13,3840,3840,3715,632118,2379822620,1.37883E+11,37115267
2021-07-27,3835,35,0.92,3865,4020,3810,902714,3526132590,1.42337E+11,37115267
2021-07-26,3800,-125,-3.18,3970,4000,3800,851371,3296981610,1.41038E+11,37115267
2021-07-23,3925,50,1.29,3875,4020,3820,880972,3440095925,1.45677E+11,37115267
2021-07-22,3875,-50,-1.27,3915,3950,3860,661884,2581751695,1.43822E+11,37115267
2021-07-21,3925,-25,-0.63,4000,4020,3860,844706,3327961410,1.45677E+11,37115267
2021-07-20,3950,-315,-7.39,4190,4200,3945,1615124,6540083135,1.46605E+11,37115267
2021-07-19,4265,25,0.59,4240,4275,4205,595665,2523448555,1.58297E+11,37115267
2021-07-16,4240,-100,-2.3,4390,4390,4215,1100643,4703393165,1.57369E+11,37115267
2021-07-15,4340,55,1.28,4380,4400,4255,1961131,8511141060,1.6108E+11,37115267
2021-07-14,4285,-25,-0.58,4320,4325,4170,1304668,5548182065,1.59039E+11,37115267
2021-07-13,4310,-30,-0.69,4345,4380,4250,1187846,5121759410,1.59967E+11,37115267
2021-07-12,4340,165,3.95,4205,4465,4190,2874587,12527674420,1.6108E+11,37115267
2021-07-09,4175,-50,-1.18,4205,4230,4035,1043807,4313522795,1.54956E+11,37115267
2021-07-08,4225,-20,-0.47,4215,4285,4185,1129803,4773254115,1.56812E+11,37115267
2021-07-07,4245,-45,-1.05,4300,4310,4185,896825,3810708445,1.57554E+11,37115267
2021-07-06,4290,50,1.18,4275,4380,4245,1871709,8080561135,1.59224E+11,37115267
2021-07-05,4240,-5,-0.12,4270,4275,4180,1137452,4808708320,1.57369E+11,37115267
2021-07-02,4245,165,4.04,4130,4250,3880,2672121,10909613530,1.57554E+11,37115267
2021-07-01,4080,-20,-0.49,4100,4125,4020,1076218,4366899920,1.5143E+11,37115267
2021-06-30,4100,-120,-2.84,4185,4325,4075,1915197,7944749925,1.52173E+11,37115267
2021-06-29,4220,-215,-4.85,4495,4495,4180,2496866,10730570745,1.56626E+11,37115267
2021-06-28,4435,125,2.9,4580,4590,4395,2766396,12387646985,1.64606E+11,37115267
2021-06-25,4310,-50,-1.15,4250,4420,4180,3653864,15661257130,1.59967E+11,37115267
2021-06-24,4360,-200,-4.39,4565,4770,4295,6863638,31050186865,1.61823E+11,37115267
2021-06-23,4560,-175,-3.7,4735,4855,4500,6467065,30189493000,1.69246E+11,37115267
2021-06-22,4735,-315,-6.24,4950,4955,4550,9449080,44661987960,1.75741E+11,37115267
2021-06-21,5050,-1450,-22.31,5060,5470,5000,6659882,34497776800,1.87432E+11,37115267
2021-06-18,6500,400,6.56,6110,6500,6110,3822182,24359247130,2.41249E+11,37115267
2021-06-17,6100,230,3.92,5870,6160,5870,3034625,18402212840,2.26403E+11,37115267
2021-06-16,5870,10,0.17,5980,6190,5730,12523768,74480527730,2.17867E+11,37115267
2021-06-15,5860,610,11.62,6350,6590,5720,45591670,2.82913E+11,2.17495E+11,37115267
2021-06-14,5250,1205,29.79,4235,5250,4185,19645852,93218596690,1.94855E+11,37115267
2021-06-11,4045,270,7.15,4720,4820,3920,31073489,1.31154E+11,1.50131E+11,37115267
2021-06-10,3775,-30,-0.79,3810,3840,3735,891331,3474882935,1.4011E+11,37115267
2021-06-09,3805,-15,-0.39,3790,3860,3790,535828,2047612510,1.41224E+11,37115267
2021-06-08,3820,-60,-1.55,3885,3885,3795,373092,1429870635,1.4178E+11,37115267
2021-06-07,3880,20,0.52,3910,3960,3835,545849,2120974965,1.44007E+11,37115267
2021-06-04,3860,-90,-2.28,3945,3950,3845,459905,1781876925,1.43265E+11,37115267
2021-06-03,3950,-35,-0.88,3915,4000,3910,480136,1898834015,1.46605E+11,37115267
2021-06-02,3985,65,1.66,3950,4015,3850,1161554,4592953650,1.47904E+11,37115267
2021-06-01,3920,125,3.29,3800,4030,3775,2364410,9311389580,1.45492E+11,37115267
2021-05-31,3795,35,0.93,3805,3805,3720,354957,1333763645,1.40852E+11,37115267
2021-05-28,3760,170,4.74,3635,3785,3600,717770,2672689095,1.39553E+11,37115267
2021-05-27,3590,-40,-1.1,3690,3690,3535,416765,1487321000,1.33244E+11,37115267
2021-05-26,3630,25,0.69,3615,3635,3585,214614,775122150,1.34728E+11,37115267
2021-05-25,3605,95,2.71,3530,3655,3530,321033,1155379700,1.33801E+11,37115267
2021-05-24,3510,-105,-2.9,3585,3600,3480,381337,1341081705,1.30275E+11,37115267
2021-05-21,3615,-115,-3.08,3740,3755,3600,452611,1658112140,1.34172E+11,37115267
2021-05-20,3730,-10,-0.27,3770,3780,3695,459785,1714229085,1.3844E+11,37115267
2021-05-18,3740,250,7.16,3570,3815,3560,1331154,4924002590,1.38811E+11,37115267
2021-05-17,3490,-490,-12.31,4050,4055,3490,1554976,5853550570,1.29532E+11,37115267
2021-05-14,3980,-15,-0.38,4025,4065,3975,487165,1948419160,1.47719E+11,37115267
